,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
15,myria,20,rcluster,-119614.2890625,BIC,239638.998982,18,2,-119614.1240,-37354.4247,48,239324.2481,239325.1668,239638.6689,49.9648,30.1204,-119614.123753,0
16,myria,20,rcluster,-119613.3203125,AICc,239325.597843,17,3,-119613.2570,-36022.0031,49,239324.5140,239325.4712,239645.4853,49.9947,30.1517,-119613.175088,0
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-554202.9581,-153324.0715,122,1108649.9162,1108651.5946,1109601.3148,100.4094,50.9121,-554203.042990,0
18,lopho,40,rcluster,-554183.03515625,AIC,1108622.07031,34,6,-554183.2266,-135146.0926,128,1108622.4532,1108624.3007,1109620.6419,100.4725,NA,-554183.014456,0
19,lopho,40,rcluster,-554191.921875,BIC,1109579.24236,38,2,-554192.0390,-146398.3204,122,1108628.0780,1108629.7565,1109579.4767,100.1480,NA,-554191.820848,0
20,lopho,40,rcluster,-554182.98828125,AICc,1108623.82406,34,6,-554183.1688,-135011.2393,128,1108622.3376,1108624.1851,1109620.5263,100.4733,NA,-554182.955374,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-243466.3059,-89641.4928,48,487028.6118,487029.0380,487379.6568,50.2648,30.3433,-243466.266277,0
22,myria,40,rcluster,-243443.439453125,AIC,486998.878906,32,8,-243443.3677,-75924.0404,56,486998.7354,486999.3142,487408.2879,50.3497,30.3767,-243443.310051,2
23,myria,40,rcluster,-243453.703125,BIC,487354.45129,38,2,-243453.5309,-85138.4815,48,487003.0618,487003.4880,487354.1068,50.0531,30.1455,-243453.539223,2
24,myria,40,rcluster,-243443.439453125,AICc,486999.457744,32,8,-243443.3680,-75924.0404,56,486998.7360,486999.3148,487408.2885,50.3533,30.3793,-243443.311435,2
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1117397.6637,-319137.7424,122,2235039.3274,2235040.1662,2236074.9303,99.0597,49.9256,-1117397.713535,4
26,lopho,80,rcluster,-1117353.42480469,AIC,2234980.84961,68,12,-1117353.4650,-269651.9397,137,2234980.9300,2234981.9872,2236143.8611,99.2478,50.0365,-1117353.500878,4
27,lopho,80,rcluster,-1117377.77441406,BIC,2236045.64027,77,3,-1117377.6440,-304761.6773,123,2235001.2881,2235002.1407,2236045.3795,98.9616,49.7958,-1117377.587332,2
28,lopho,80,rcluster,-1117353.42480469,AICc,2234981.90687,68,12,-1117353.6164,-269651.9397,137,2234981.2329,2234982.2901,2236144.1640,99.2602,NA,-1117353.501410,4
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-479372.3744,-186552.5874,48,958840.7488,958840.9632,959224.6693,49.2875,29.2652,-479372.420116,0
30,myria,80,rcluster,-479328.166992188,AIC,958772.333984,71,9,-479327.5516,-162855.6237,58,958771.1032,958771.4153,959235.0071,49.5556,NA,-479327.429967,0
31,myria,80,rcluster,-479340.16796875,BIC,959170.254749,77,3,-479339.5918,-174727.6589,49,958777.1835,958777.4069,959169.1023,49.3888,NA,-479339.338923,0
32,myria,80,rcluster,-479328.197265625,AICc,958770.696009,71,8,-479327.5601,-164101.3268,57,958769.1203,958769.4217,959225.0258,49.5708,NA,-479327.419467,0
