,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
14,myria,20,rcluster,-33442.3131103516,AIC,66946.6262207,15,5,-33439.2864,-10060.3693,31,66940.5728,66941.5809,67114.2008,39.8841,22.3289,-33439.681513,2
15,myria,20,rcluster,-33461.23828125,BIC,67066.8937092,19,1,-33459.0216,-11262.2807,19,66956.0431,66956.4270,67062.4603,37.4175,20.1932,-33459.458643,2
16,myria,20,rcluster,-33442.3131103516,AICc,66947.6343508,15,5,-33439.6308,-10060.3693,31,66941.2617,66942.2698,67114.8897,41.0790,18.0021,-33439.827390,4
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-112556.4823,-62190.2886,18,225148.9646,225149.0458,225275.6957,30.5342,2.0951,-112556.462781,0
18,lopho,40,rcluster,-112536.034667969,AIC,225118.069336,34,6,-112535.6702,-54902.2484,23,225117.3405,225117.4717,225279.2747,30.4691,2.1004,-112535.610454,0
19,lopho,40,rcluster,-112541.645507812,BIC,225255.062778,37,3,-112541.5820,-58675.1983,19,225121.1641,225121.2544,225254.9358,30.3625,2.0908,-112541.501122,0
20,lopho,40,rcluster,-112536.034667969,AICc,225118.20053,34,6,-112535.6692,-54902.2484,23,225117.3385,225117.4697,225279.2727,30.4692,2.1002,-112535.610677,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-66972.8350,-23817.7559,18,133981.6700,133981.8418,134094.9629,16.2928,4.2113,-66973.029207,6
22,myria,40,rcluster,-66350.6632080078,AIC,132775.326416,33,7,-66348.8139,-20617.8262,37,132771.6279,132772.3376,133004.5077,36.9678,10.7302,-66348.824118,2
23,myria,40,rcluster,-66384.421875,BIC,132926.430693,39,1,-66384.2469,-23817.7559,19,132806.4938,132806.6847,132926.0807,33.2556,8.0889,-66384.802699,2
24,myria,40,rcluster,-66350.6632080078,AICc,132776.036159,33,7,-66348.8541,-20617.8262,37,132771.7081,132772.4178,133004.5879,37.1286,10.4404,-66348.859627,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-222498.1640,-128655.6319,18,445032.3281,445032.3693,445171.2629,31.1212,2.6109,-222498.079300,0
26,lopho,80,rcluster,-222448.806884766,AIC,444955.61377,69,11,-222447.7886,-111360.4625,29,444953.5772,444953.6821,445177.4167,31.4791,2.6542,-222447.872198,2
27,lopho,80,rcluster,-222466.365478516,BIC,445127.103011,76,4,-222466.0486,-120774.3161,20,444972.0972,444972.1478,445126.4693,30.9520,2.6217,-222465.960416,0
28,lopho,80,rcluster,-222448.709228516,AICc,444955.523314,69,11,-222447.6903,-111669.0856,29,444953.3806,444953.4854,445177.2200,31.4634,2.6508,-222447.626402,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-133188.6351,-50244.2625,18,266413.2703,266413.3560,266539.0398,17.9698,7.1725,-133188.990389,2
30,myria,80,rcluster,-131973.796386719,AIC,264075.592773,63,16,-131968.8587,-41039.7655,64,264065.7174,264066.7659,264512.8980,37.3243,16.1939,-131969.425775,2
31,myria,80,rcluster,-132043.96875,BIC,264258.69424,79,1,-132041.9697,-50244.2625,19,264121.9394,264122.0346,264254.6961,34.0452,15.2488,-132042.231174,0
32,myria,80,rcluster,-131985.677246094,AICc,264069.970844,68,11,-131983.7317,-42374.0168,49,264065.4634,264066.0797,264407.8360,35.8758,14.8505,-131984.401125,4
