,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
12,lopho,20,rcluster,-248648.930664062,AICc,497554.256878,15,5,-248649.0516,-52744.6818,126,497550.1032,497554.4987,498420.8029,77.8044,44.8632,-248649.122470,4
13,myria,20,noPart,noPart,noPart,noPart,noPart,0,-128193.8799,-54158.1180,48,256483.7598,256484.4517,256811.6749,61.1121,36.5432,-128193.912576,4
14,myria,20,rcluster,-128180.25390625,AIC,256464.507812,15,5,-128179.4768,-46778.7409,52,256462.9536,256463.7649,256818.1950,61.5511,36.6543,-128179.477346,2
15,myria,20,rcluster,-128185.2890625,BIC,256794.493287,18,2,-128184.1810,-51461.2435,48,256464.3621,256465.0540,256792.2772,61.2640,37.0482,-128184.619627,4
16,myria,20,rcluster,-128180.25390625,AICc,256465.319117,15,5,-128179.4218,-46778.7409,52,256462.8437,256463.6550,256818.0851,61.5669,37.3354,-128179.353763,2
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-486256.6962,-121382.5196,122,972757.3923,972759.5205,973680.0486,76.5429,44.0231,-486256.679664,0
18,lopho,40,rcluster,-486226.241210938,AIC,972708.482422,34,6,-486226.1952,-105870.4250,128,972708.3904,972710.7332,973676.4232,76.6404,44.1023,-486226.163077,0
19,lopho,40,rcluster,-486241.330078125,BIC,973658.879176,37,3,-486241.2526,-114165.2259,123,972728.5053,972730.6685,973658.7243,76.4488,43.9712,-486241.185249,0
20,lopho,40,rcluster,-486226.241210938,AICc,972710.825214,34,6,-486226.2059,-105870.4250,128,972708.4118,972710.7546,973676.4446,76.6275,44.0957,-486226.163056,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-242984.3656,-105418.0543,48,486064.7311,486065.1048,486422.0616,60.3336,35.7843,-242986.468343,4
22,myria,40,rcluster,-242965.697265625,AIC,486037.394531,34,6,-242964.8434,-93062.3657,53,486035.6868,486036.1417,486430.2391,60.0170,35.6095,-242965.315558,0
23,myria,40,rcluster,-242975.09765625,BIC,486403.525759,38,2,-242974.5862,-101819.2786,48,486045.1725,486045.5462,486402.5029,60.4811,35.5700,-242975.405970,0
24,myria,40,rcluster,-242965.697265625,AICc,486037.849431,34,6,-242965.3498,-93062.3657,53,486036.6995,486037.1544,486431.2519,60.6359,35.6526,-242966.094810,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-988914.8511,-258594.0642,122,1978073.7023,1978074.7488,1979082.4100,76.0307,43.2415,-988914.782246,0
26,lopho,80,rcluster,-988859.489257812,AIC,1977982.97852,71,9,-988859.7964,-220958.8289,132,1977983.5928,1977984.8176,1979074.9814,76.1680,43.3726,-988860.533786,2
27,lopho,80,rcluster,-988877.291015625,BIC,1979038.09402,75,5,-988877.1862,-235559.2732,125,1978004.3724,1978005.4710,1979037.8844,75.9129,43.1739,-988877.144879,0
28,lopho,80,rcluster,-988859.489257812,AICc,1977984.20338,71,9,-988859.5234,-220958.8289,132,1977983.0469,1977984.2717,1979074.4355,76.1735,43.3584,-988860.253611,2
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-492375.8718,-220978.6535,48,984847.7436,984847.9316,985237.9695,62.5487,38.0620,-492377.563458,0
30,myria,80,rcluster,-492340.041992188,AIC,984792.083984,72,8,-492339.4935,-193978.6318,56,984790.9869,984791.2421,985246.2505,60.4618,35.3025,-492341.633761,2
31,myria,80,rcluster,-492351.55859375,BIC,985209.602506,76,4,-492350.6904,-206869.8025,50,984801.3808,984801.5845,985207.8661,60.4652,35.4441,-492351.654548,0
32,myria,80,rcluster,-492340.041992188,AICc,984792.33914,72,8,-492339.9678,-193978.6318,56,984791.9356,984792.1907,985247.1991,63.4540,38.4561,-492340.360099,2
