,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
31,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-439791.6301,-95439.6353,122,879827.2603,879830.0041,880719.2243,52.5050,28.9219,-439791.630421,0
32,lopho,40,rcluster,-439769.58984375,AIC,879791.179688,35,5,-439769.5577,-82875.4558,126,879791.1154,879794.0424,880712.3242,52.5405,28.9457,-439769.575061,2
33,lopho,40,rcluster,-439776.84375,BIC,880698.962724,37,3,-439776.7706,-89135.8209,123,879799.5411,879802.3302,880698.8163,52.4679,28.8998,-439776.771655,0
34,lopho,40,rcluster,-439769.58984375,AICc,879794.106704,35,5,-439769.5577,-82875.4558,126,879791.1154,879794.0424,880712.3242,52.5405,28.9457,-439769.551109,0
35,myria,40,greedy,-239842.90234375,AIC,479831.804688,33,7,-239842.7874,-64703.1735,73,479831.5748,479832.7558,480352.0171,37.6738,16.5828,-239842.787979,0
36,myria,40,greedy,-239895.4921875,BIC,480229.193041,38,2,-239895.3663,-71957.7714,48,479886.7326,479887.2454,480228.9413,37.6594,16.5770,-239895.366813,0
37,myria,40,greedy,-239842.90234375,AICc,479832.985711,33,7,-239842.7868,-64703.1735,73,479831.5737,479832.7547,480352.0160,37.6740,16.5829,-239842.787324,0
38,myria,40,noPart,noPart,noPart,noPart,noPart,0,-239911.5653,-76262.7122,48,479919.1306,479919.6434,480261.3392,37.6808,16.5875,-239911.565746,0
39,myria,40,rcluster,-239883.067871094,AIC,479870.135742,35,5,-239883.0036,-68301.3812,52,479870.0072,479870.6084,480240.7333,37.7588,16.6248,-239883.004091,0
40,myria,40,rcluster,-239888.137207031,BIC,480232.741775,36,4,-239888.0664,-70868.4113,50,479876.1327,479876.6888,480232.6001,37.7006,16.5943,-239888.066821,0
41,myria,40,rcluster,-239881.810058594,AICc,479870.244463,34,6,-239881.7497,-65932.3284,53,479869.4994,479870.1237,480247.3548,37.7860,16.6337,-239881.750152,0
42,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-888865.2059,-203487.3311,122,1777974.4118,1777975.7604,1778952.3435,52.6996,29.0753,-888865.204279,0
43,lopho,80,rcluster,-888826.052734375,AIC,1777914.10547,69,9,-888826.0203,-169766.1924,131,1777914.0406,1777915.5953,1778964.1149,52.7315,29.0988,-888826.019858,0
44,lopho,80,rcluster,-888834.65625,BIC,1778911.27587,76,4,-888834.5703,-184569.8874,124,1777917.1406,1777918.5336,1778911.1039,52.6881,29.0684,-888834.557638,0
45,lopho,80,rcluster,-888825.685546875,AICc,1777914.92571,71,9,-888825.6662,-170613.4881,131,1777913.3323,1777914.8870,1778963.4065,52.7322,29.1002,-888825.653324,0
46,myria,80,greedy,-474519.085449219,AIC,949230.170898,70,10,-474518.9509,-131693.1754,96,949229.9018,949230.9331,949979.3451,37.8697,16.5656,-474518.951360,0
47,myria,80,noPart,noPart,noPart,noPart,noPart,0,-474635.7577,-157803.1077,48,949367.5153,949367.7751,949742.2370,37.7567,16.5021,-474635.758199,0
48,myria,80,rcluster,-474587.670410156,AIC,949293.34082,69,10,-474587.6239,-133285.6626,59,949293.2477,949293.6390,949753.8431,37.9055,16.5756,-474587.624369,0
49,myria,80,rcluster,-474600.582519531,BIC,949701.306805,75,5,-474600.4581,-144329.9995,51,949302.9162,949303.2091,949701.0579,37.7745,16.5112,-474600.458621,0
50,myria,80,rcluster,-474588.539550781,AICc,949293.457307,71,9,-474588.5123,-135277.6858,58,949293.0247,949293.4029,949745.8133,37.9008,16.5738,-474588.512794,0
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
