,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
22,myria,40,rcluster,-270234.762695312,AIC,540579.525391,33,7,-270234.0142,-106148.9968,55,540578.0283,540578.4584,540994.5760,76.6287,48.9109,-270235.171797,4
23,myria,40,rcluster,-270244.184570312,BIC,540957.475229,37,3,-270243.4234,-114166.8021,49,540584.8467,540585.1887,540955.9528,76.6106,49.0614,-270244.541060,4
24,myria,40,rcluster,-270234.762695312,AICc,540579.955438,33,7,-270234.2610,-106148.9968,55,540578.5221,540578.9521,540995.0697,77.0482,49.3729,-270234.901663,4
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1205510.4120,-364706.9206,122,2411264.8241,2411265.5666,2412315.2525,112.5464,58.5390,-1205510.381317,0
26,lopho,80,rcluster,-1205472.6484375,AIC,2411197.29688,74,6,-1205472.6065,-328611.5279,126,2411197.2129,2411198.0048,2412282.0816,112.5017,58.4877,-1205472.562991,0
27,lopho,80,rcluster,-1205476.03320312,BIC,2412267.71497,76,4,-1205475.9923,-341015.4229,124,2411199.9845,2411200.7515,2412267.6331,112.4976,58.4766,-1205475.949749,0
28,lopho,80,rcluster,-1205472.32226562,AICc,2411199.44902,73,7,-1205472.2865,-326928.3837,127,2411198.5730,2411199.3774,2412292.0517,112.4988,58.4806,-1205472.245977,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-536117.0300,-253683.7497,48,1072330.0600,1072330.2235,1072726.9569,71.1746,NA,-536116.671756,0
30,myria,80,rcluster,-536064.929199219,AIC,1072243.8584,71,9,-536064.6716,-219893.8323,57,1072243.3433,1072243.5732,1072714.6584,72.3684,NA,-536064.431775,6
31,myria,80,rcluster,-536079.790527344,BIC,1072673.01536,75,4,-536079.7236,-235017.3507,50,1072259.4472,1072259.6245,1072672.8815,71.8167,44.5947,-536079.745526,2
32,myria,80,rcluster,-536064.929199219,AICc,1072244.08832,71,9,-536064.6715,-219893.8323,57,1072243.3430,1072243.5729,1072714.6581,72.3688,NA,-536064.418737,2
