,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
15,myria,20,rcluster,-34052.16796875,BIC,68248.7530842,19,1,-34050.7561,-11378.1943,19,68139.5123,68139.8961,68245.9294,45.5428,19.0124,-34050.841739,10
16,myria,20,rcluster,-34030.9267578125,AICc,68131.0647116,14,6,-34029.0444,-9801.2612,34,68126.0888,68127.3000,68316.5195,50.3844,24.0809,-34029.040168,0
17,lopho,40,noPart,noPart,noPart,noPart,noPart,0,-80092.7060,-55623.1160,18,160221.4121,160221.5118,160344.4642,16.4897,12.3704,-80093.883102,0
18,lopho,40,rcluster,-80071.9035644531,AIC,160205.807129,30,10,-80069.4092,-44017.0242,31,160200.8184,160201.1082,160412.7415,16.5184,11.8531,-80070.152770,0
19,lopho,40,rcluster,-80084.69140625,BIC,160328.434927,38,2,-80082.2165,-52117.2384,18,160200.4329,160200.5326,160323.4850,16.4885,11.9215,-80082.958868,0
20,lopho,40,rcluster,-80074.9245605469,AICc,160206.086201,31,9,-80073.1146,-44338.8717,28,160202.2292,160202.4663,160393.6436,16.5139,11.8852,-80073.893497,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-68833.6796,-24195.8831,18,137703.3592,137703.5310,137816.6521,20.1220,7.4035,-68834.187673,2
22,myria,40,rcluster,-68145.0634765625,AIC,136370.126953,32,8,-68140.2577,-21080.2963,40,136360.5154,136361.3439,136612.2774,49.7096,19.7738,-68140.264189,0
23,myria,40,rcluster,-68176.0390625,BIC,136509.665068,39,1,-68175.3565,-24195.8831,19,136388.7129,136388.9039,136508.2998,48.3536,21.1073,-68175.620849,10
24,myria,40,rcluster,-68145.0634765625,AICc,136370.955445,32,8,-68140.2589,-21080.2963,40,136360.5179,136361.3464,136612.2799,49.7014,19.7716,-68140.265593,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-163289.5655,-120466.2917,18,326615.1310,326615.1798,326751.0121,16.5567,12.3544,-163291.025828,0
26,lopho,80,rcluster,-163247.482421875,AIC,326556.964844,70,10,-163245.9718,-100422.3257,31,326553.9435,326554.0852,326787.9611,16.5851,12.3360,-163247.156765,0
27,lopho,80,rcluster,-163264.145019531,BIC,326719.269103,76,4,-163262.7742,-110246.2867,20,326565.5485,326565.6084,326716.5275,16.5559,12.0060,-163263.609694,0
28,lopho,80,rcluster,-163247.482421875,AICc,326557.106578,70,10,-163246.6107,-100422.3257,31,326555.2215,326555.3632,326789.2390,16.5848,11.8900,-163247.147861,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-136571.2011,-50978.6890,18,273178.4023,273178.4880,273304.1718,19.9866,5.6895,-136571.201216,0
30,myria,80,rcluster,-135213.114868164,AIC,270566.229736,62,18,-135214.5890,-40633.3785,70,270569.1779,270570.4316,271058.2817,55.7358,15.3760,-135214.609848,2
31,myria,80,rcluster,-135267.823486328,BIC,270814.250074,75,5,-135268.9840,-46164.1123,31,270599.9680,270600.2170,270816.5711,53.7878,15.9986,-135268.985127,2
32,myria,80,rcluster,-135214.911987305,AICc,270571.077601,62,18,-135216.4891,-41285.4508,70,270572.9783,270574.2319,271062.0821,55.6929,15.8516,-135216.512455,2
