,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
19,lopho,40,rcluster,-84786.150390625,BIC,169765.853496,34,6,-84785.3945,-47675.3438,22,169614.7891,169614.9425,169764.3418,23.0439,17.0025,-84785.935032,2
20,lopho,40,rcluster,-84780.9645996094,AICc,169616.158568,31,9,-84780.1689,-44397.5108,27,169614.3379,169614.5672,169797.8798,23.1683,17.2394,-84780.619573,0
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-64016.2448,-23744.7803,18,128068.4897,128068.6615,128181.7826,13.3459,6.7133,-64018.354836,0
22,myria,40,rcluster,-63407.0222167969,AIC,126894.044434,32,8,-63404.8450,-20154.1711,40,126889.6900,126890.5185,127141.4520,28.9786,15.9328,-63405.675599,2
23,myria,40,rcluster,-63428.68359375,BIC,127039.83628,38,2,-63426.8055,-22458.1626,22,126897.6109,126897.8654,127036.0800,27.9253,18.5403,-63428.152556,6
24,myria,40,rcluster,-63407.0222167969,AICc,126894.872926,32,8,-63405.4376,-20154.1711,40,126890.8752,126891.7037,127142.6372,26.7775,11.8954,-63406.267887,2
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-178159.8511,-123777.2904,18,356355.7021,356355.7507,356491.6780,20.8190,14.7363,-178159.928557,0
26,lopho,80,rcluster,-178122.979003906,AIC,356301.958008,70,10,-178120.5779,-105849.0292,28,356297.1558,356297.2712,356508.6738,21.5313,14.9744,-178120.509061,0
27,lopho,80,rcluster,-178137.412109375,BIC,356475.462707,75,5,-178134.1896,-111888.4269,21,356310.3791,356310.4447,356469.0176,21.4127,14.7318,-178134.094189,0
28,lopho,80,rcluster,-178096.934570312,AICc,356298.261426,67,13,-178093.8667,-99972.1363,52,356291.7334,356292.1257,356684.5525,21.6020,15.0185,-178093.821768,0
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-127855.0278,-50272.9672,18,255746.0555,255746.1412,255871.8250,14.8209,7.7137,-127857.145612,6
30,myria,80,rcluster,-126639.912963867,AIC,253371.825928,70,10,-126635.8549,-42419.5189,46,253363.7099,253364.2536,253685.1209,30.8839,16.7537,-126636.709917,2
31,myria,80,rcluster,-126669.611206055,BIC,253590.863923,76,4,-126666.6935,-46540.4684,28,253389.3871,253389.5908,253585.0286,29.3762,14.6810,-126667.508621,2
32,myria,80,rcluster,-126636.061401367,AICc,253382.898231,67,13,-126632.7414,-41659.0175,55,253375.4829,253376.2583,253759.7787,30.7160,15.7122,-126633.041246,2
