,species,samp.size,search.algo,part.log.lik,part.IC,part.IC.score,num.partition.steps,num.partitions,max.log.lik,uncon.log.lik,num.free.params,AIC,AICc,BIC,sum.branch.lens,sum.int.branch.lens,cons.log.lik,cons.max.RF.dist
20,lopho,40,rcluster,-590708.375,AICc,1181670.29043,35,5,-590709.3704,-163548.9806,126,1181670.7408,1181672.2813,1182672.1445,119.3133,NA,-590708.165774,4
21,myria,40,noPart,noPart,noPart,noPart,noPart,0,-218939.4400,-87380.3979,48,437974.8799,437975.3295,438323.3730,43.3047,25.9200,-218939.443836,0
22,myria,40,rcluster,-218915.383789062,AIC,437934.767578,34,5,-218915.2434,-76734.9976,52,437934.4868,437935.0138,438312.0209,43.6968,26.2048,-218915.247211,0
23,myria,40,rcluster,-218923.6875,BIC,438291.868092,38,2,-218923.4027,-82249.5189,48,437942.8054,437943.2550,438291.2985,43.4355,25.9684,-218923.406245,0
24,myria,40,rcluster,-218915.383789062,AICc,437935.294588,34,5,-218915.2432,-76734.9976,52,437934.4864,437935.0134,438312.0205,43.6964,26.2045,-218915.247193,0
25,lopho,80,noPart,noPart,noPart,noPart,noPart,0,-1195978.2682,-384102.8158,122,2392200.5364,2392201.2479,2393256.1697,120.7511,64.3586,-1195978.219462,0
26,lopho,80,rcluster,-1195925.7265625,AIC,2392113.45312,71,9,-1195925.5704,-336145.4920,131,2392113.1409,2392113.9609,2393246.6487,121.3632,64.6937,-1195925.671835,2
27,lopho,80,rcluster,-1195938.5625,BIC,2393198.0637,76,4,-1195938.0970,-353628.4476,124,2392124.1940,2392124.9289,2393197.1327,120.8472,NA,-1195937.871779,2
28,lopho,80,rcluster,-1195925.7265625,AICc,2392114.27312,71,9,-1195925.1842,-336145.4920,131,2392112.3685,2392113.1885,2393245.8763,121.0728,64.3156,-1195925.197175,2
29,myria,80,noPart,noPart,noPart,noPart,noPart,0,-436844.6788,-181069.6778,48,873785.3576,873785.5871,874166.0179,44.7177,26.4887,-436844.681309,0
30,myria,80,rcluster,-436796.4140625,AIC,873702.828125,73,7,-436796.1835,-154568.7440,55,873702.3670,873702.6676,874138.5402,45.1024,26.7571,-436796.188683,0
31,myria,80,rcluster,-436815.15625,BIC,874106.972735,78,2,-436814.8033,-171453.0018,48,873725.6065,873725.8360,874106.2667,44.7554,26.4693,-436814.783711,2
32,myria,80,rcluster,-436796.4140625,AICc,873703.128759,73,7,-436796.1836,-154568.7440,55,873702.3671,873702.6677,874138.5403,45.1024,26.7571,-436796.188804,0
